,data
2008,5.2
2009,0.96
2010,-3.3
2011,2.73
2012,0.7
2013,-1.0
2014,3.11
2015,9.56
2016,10.51
2017,-1.39
2018,1.36
2019,4.43
2020,-2.1
2021,1.57
2022,-0.6
2023,-1.19
2024,8.98
2025,3.87
2026,2.32
2027,1.34
2028,4.46
2029,3.47
2030,-3.17
2031,-1.01
2032,-1.5
2033,6.52
2034,5.99
2035,1.09
2036,-0.24
2037,0.76
2038,4.26
2039,4.4
2040,1.24
2041,2.06
2042,-3.03
2043,-1.07
2044,5.49
2045,4.14
2046,0.65
2047,3.36
2048,4.87
2049,3.13
2050,1.52
2051,3.66
2052,4.79
2053,-1.92
2054,3.09
2055,0.23
2056,2.69
2057,-0.03
2058,-0.93
2059,0.48
2060,2.84
2061,-1.46
2062,-4.58
2063,-6.32
2064,-4.35
2065,4.6
2066,12.28
2067,-0.61
2068,0.65
2069,-4.74
2070,2.21
2071,2.59
2072,2.72
2073,1.33
2074,-1.58
2075,-0.7
2076,2.03
2077,3.6
2078,4.1
2079,0.0
2080,4.79
2081,1.32
2082,0.8
2083,-0.53
2084,-0.12
2085,-0.3
2086,1.99
2087,-0.58
2088,-0.18
2089,2.99
2090,0.64
2091,-5.36
2092,-10.44
2093,-14.11
2094,-3.35
2095,10.46
2096,2.51
2097,1.7
2098,2.18
2099,-1.74
2100,-6.4
2101,1.72
2102,2.77
2103,-0.08
2104,-1.05
2105,-2.18
2106,1.24
2107,4.73
2108,0.12
2109,-1.64
2110,-1.67
2111,0.82
2112,-3.34
2113,4.24
2114,0.35
2115,1.14
2116,0.67
2117,0.31
2118,-1.05
2119,2.55
2120,-0.35
2121,-1.28
2122,-0.86
2123,0.55
2124,1.13
2125,-2.54
2126,-1.52
2127,-0.84
2128,-0.89
2129,0.29
2130,3.1
2131,0.58
2132,-0.01
2133,0.39
2134,-2.88
2135,0.96
2136,0.79
2137,-1.79
2138,-1.83
2139,-7.83
2140,-0.37
2141,2.55
2142,-2.08
2143,0.48
2144,-4.24
2145,-0.82
2146,0.83
2147,-1.02
2148,-0.07
2149,-0.61
2150,4.23
2151,0.72
2152,-1.67
2153,0.1
2154,0.69
2155,-0.06
2156,-0.11
2157,-2.54
2158,-1.28
2159,-5.66
2160,-1.67
2161,-3.18
2162,-5.87
2163,1.15
2164,-1.32
2165,5.95
2166,2.46
2167,4.18
2168,-1.8
2169,0.88
2170,-0.8
2171,-2.21
2172,-2.87
2173,0.2
2174,1.27
2175,1.62
2176,0.96
2177,-0.74
2178,2.19
2179,2.79
2180,-2.21
2181,0.24
2182,0.4
2183,0.35
2184,-2.34
2185,2.81
2186,-0.36
2187,0.25
2188,1.45
2189,-0.01
2190,-1.59
2191,-1.93
2192,1.99
2193,0.18
2194,-2.95
2195,-1.21
2196,0.94
2197,0.7
2198,-0.77
2199,-0.08
2200,2.58
2201,-0.02
2202,1.27
2203,-0.52
2204,2.12
2205,1.45
2206,0.08
2207,-1.5
2208,1.08
2209,-1.43
2210,-1.06
2211,-2.49
2212,-1.36
2213,-3.2
2214,-0.16
2215,3.22
2216,0.68
2217,-3.61
2218,-0.85
2219,5.81
2220,0.23
2221,1.63
2222,0.5
2223,-0.48
2224,-0.77
2225,-0.56
2226,0.12
2227,-0.25
2228,0.66
2229,2.58
2230,0.98
2231,2.75
2232,-0.21
2233,6.25
2234,1.96
2235,1.27
2236,-0.18
2237,4.37
2238,1.59
2239,-0.61
2240,2.27
2241,1.79
2242,0.15
2243,0.47
2244,-0.17
2245,3.72
2246,2.66
2247,-1.03
2248,2.89
2249,-0.12
2250,1.93
2251,2.53
2252,0.63
2253,-4.03
2254,1.1
2255,-2.56
2256,-1.86
2257,1.47
2258,1.25
2259,3.62
2260,1.96
2261,0.3
2262,-1.27
2263,0.84
2264,0.86
2265,-3.59
2266,-2.37
2267,-3.42
2268,0.52
2269,1.39
2270,-0.92
2271,3.9
2272,0.71
2273,0.01
2274,-0.81
2275,-2.83
2276,1.26
2277,0.42
2278,0.03
2279,1.47
2280,0.27
2281,0.91
2282,-1.99
2283,0.25
2284,-0.37
2285,-3.3
2286,0.69
2287,-1.76
2288,0.88
2289,0.39
2290,1.26
2291,0.46
2292,-4.53
2293,1.38
2294,1.74
2295,2.32
2296,1.5
2297,0.8
2298,1.65
2299,-0.23
2300,-0.73
2301,0.23
2302,-0.37
2303,1.32
2304,0.62
2305,-0.37
2306,0.19
2307,-0.12
2308,-2.42
2309,0.49
2310,2.43
2311,-0.06
2312,1.7
2313,0.65
2314,-0.28
2315,-1.16
2316,-0.41
2317,-1.29
2318,-0.33
2319,-0.61
2320,-3.55
2321,-1.2
2322,-1.32
2323,-0.7
2324,1.84
2325,-2.22
2326,-5.33
2327,1.09
2328,-0.5
2329,-3.65
2330,-0.49
2331,-2.73
2332,-1.82
2333,3.39
2334,1.0
2335,4.34
2336,-0.03
2337,0.37
2338,0.12
2339,-1.83
2340,-1.84
2341,0.54
2342,0.73
2343,0.78
2344,0.54
2345,-0.1
2346,-1.09
2347,-2.19
2348,-1.49
2349,1.29
2350,1.74
2351,0.51
2352,-0.63
2353,3.74
2354,1.48
2355,-1.77
2356,1.39
2357,-0.18
2358,-1.2
2359,-0.01
2360,1.5
2361,-0.31
2362,-1.16
2363,-0.57
2364,-0.81
2365,-3.03
2366,0.41
2367,-0.73
2368,-0.33
2369,0.86
2370,0.12
2371,-0.75
2372,0.17
2373,-1.95
2374,-0.5
2375,1.02
2376,0.38
2377,-0.31
2378,0.17
2379,0.81
2380,0.34
2381,-0.92
2382,-0.66
2383,0.71
2384,-2.93
2385,-1.75
2386,0.89
2387,-0.68
2388,-4.19
2389,-2.46
2390,-6.27
2391,-3.33
2392,-0.22
2393,-10.18
2394,2.19
2395,5.17
2396,-1.02
2397,0.35
2398,4.17
2399,1.42
2400,0.28
2401,-1.52
2402,-1.29
2403,-0.56
2404,1.93
2405,3.32
2406,-0.17
2407,-0.75
2408,2.01
2409,-0.14
2410,0.42
2411,0.81
2412,-1.03
2413,-0.12
2414,0.07
2415,0.91
2416,3.92
2417,0.69
2418,1.11
2419,0.99
2420,-0.58
2421,-1.63
2422,-0.23
2423,-2.43
2424,-0.93
2425,0.56
2426,-0.82
2427,0.89
2428,-0.37
2429,-2.85
2430,0.34
2431,-1.99
2432,-1.72
2433,0.36
2434,-0.34
2435,-3.77
2436,-0.15
2437,-1.42
2438,0.73
2439,2.81
2440,1.38
2441,1.79
2442,1.47
2443,-1.03
2444,1.37
2445,1.07
2446,0.51
2447,-0.18
2448,-0.65
2449,-3.0
2450,0.62
2451,0.03
2452,-1.63
2453,3.35
2454,-0.13
2455,-0.17
2456,-0.82
2457,2.04
2458,3.13
2459,-0.44
2460,-0.55
2461,0.74
2462,-0.47
2463,-0.21
2464,-0.82
2465,0.2
2466,-0.31
2467,-0.77
2468,1.54
2469,-1.39
2470,-2.28
2471,-0.46
2472,-0.64
2473,0.29
2474,0.27
2475,-1.36
2476,2.01
2477,1.76
2478,1.41
2479,1.33
2480,0.31
2481,1.72
2482,1.88
2483,-0.5
2484,0.03
2485,2.18
2486,-1.99
2487,0.74
2488,0.8
2489,-0.98
2490,-0.21
2491,0.04
2492,1.59
2493,1.92
2494,0.96
2495,0.02
2496,-0.23
2497,0.41
2498,0.38
2499,-0.36
2500,0.42
2501,1.53
2502,0.5
2503,-0.63
2504,-0.91
2505,-0.1
2506,-2.52
2507,-0.1
2508,-0.09
2509,0.01
2510,0.2
2511,0.44
2512,0.35
2513,-2.02
2514,-0.7
2515,-0.73
2516,0.08
2517,0.81
2518,-0.96
2519,-0.22
2520,4.71
2521,1.48
2522,1.42
2523,0.48
2524,1.25
2525,-0.11
2526,1.26
2527,1.52
2528,-0.83
2529,-1.04
2530,0.02
2531,-3.25
2532,-1.35
2533,0.86
2534,-3.81
2535,1.07
2536,1.49
2537,1.96
2538,0.95
2539,0.08
2540,-1.13
2541,-0.26
2542,-0.67
2543,0.42
2544,-0.28
2545,-2.39
2546,-1.46
2547,0.8
2548,0.86
2549,0.03
2550,-0.45
2551,-1.07
2552,-2.06
2553,-1.51
2554,1.22
2555,2.43
2556,1.5
2557,-0.59
2558,-0.51
2559,0.34
2560,1.37
2561,-0.3
2562,3.4
2563,-0.91
2564,-1.69
2565,-1.18
2566,-2.02
2567,-1.21
2568,-2.66
2569,-0.69
2570,1.1
2571,0.4
2572,1.06
2573,-0.93
2574,-3.79
2575,-2.71
2576,0.81
2577,0.66
2578,0.03
2579,-3.14
2580,-3.32
2581,-1.64
2582,-1.85
2583,1.07
2584,1.34
2585,-1.37
2586,1.5
2587,0.38
2588,2.26
2589,1.35
2590,0.13
2591,-0.9
2592,-1.09
2593,0.08
2594,0.15
2595,-0.45
2596,0.69
2597,-0.24
2598,-0.48
2599,-0.76
2600,0.78
2601,2.83
2602,1.06
2603,0.5
2604,1.53
2605,0.91
2606,-1.2
2607,0.92
2608,1.73
2609,0.57
2610,0.17
2611,-0.44
2612,1.08
2613,2.78
2614,1.5
2615,-0.45
2616,-0.02
2617,0.6
2618,-0.6
2619,-1.19
2620,-0.54
2621,-0.86
2622,-0.21
2623,0.17
2624,1.33
2625,0.36
2626,-0.44
2627,-1.66
2628,2.09
2629,1.94
2630,0.49
2631,0.47
2632,0.68
2633,0.35
2634,-0.03
2635,3.4
2636,-0.34
2637,-0.79
2638,0.03
2639,0.72
2640,0.01
2641,0.83
2642,-0.14
2643,-0.31
2644,-0.14
2645,-3.02
2646,-1.9
2647,-0.62
2648,-1.81
2649,1.07
2650,2.44
2651,0.51
2652,-0.6
2653,-0.33
2654,1.15
2655,0.21
2656,1.77
2657,0.5
2658,-0.29
2659,0.7
2660,0.33
2661,0.08
2662,0.68
2663,-1.28
2664,-0.78
2665,2.09
2666,0.39
2667,-0.17
2668,-1.32
2669,-1.26
2670,-0.45
2671,1.04
2672,0.08
2673,-0.07
2674,-0.5
2675,0.19
2676,1.14
2677,0.54
2678,1.39
2679,0.77
2680,0.91
2681,-0.57
2682,0.68
2683,0.81
2684,0.72
2685,-0.59
2686,1.41
2687,0.94
2688,-0.53
2689,0.61
2690,1.93
2691,0.49
2692,0.69
2693,-0.66
2694,0.67
2695,1.22
2696,1.71
2697,-0.54
2698,0.75
2699,0.43
2700,-1.01
2701,0.77
2702,1.34
2703,0.36
2704,-0.92
2705,1.14
2706,1.57
2707,0.97
2708,1.32
2709,1.29
2710,0.76
2711,0.48
2712,0.66
2713,0.91
2714,-1.72
2715,-0.64
2716,3.01
2717,0.96
2718,0.85
2719,-3.05
2720,0.93
2721,-4.14
2722,-0.54
2723,1.42
2724,0.56
2725,1.17
2726,-1.27
2727,0.9
2728,2.59
2729,1.75
2730,0.64
2731,0.04
2732,0.55
2733,0.68
2734,-1.42
2735,0.29
2736,-0.32
2737,-0.99
2738,0.21
2739,1.29
2740,-1.76
2741,-3.01
2742,0.39
2743,0.92
2744,1.72
2745,0.6
2746,-0.23
2747,-0.16
2748,0.25
2749,-0.37
2750,-1.16
2751,-5.08
2752,1.54
2753,2.08
2754,1.35
2755,0.93
2756,-0.86
2757,0.71
2758,3.16
2759,0.07
2760,0.67
2761,0.54
2762,-0.6
2763,-0.57
2764,0.16
2765,1.21
2766,2.06
2767,0.15
2768,1.38
2769,-0.25
2770,1.98
2771,0.81
2772,0.01
2773,-0.2
2774,-1.68
2775,1.52
2776,2.21
2777,-0.08
2778,-0.01
2779,1.27
2780,-0.87
2781,0.27
2782,0.01
2783,-1.51
2784,2.03
2785,2.35
2786,0.84
2787,1.15
2788,0.1
2789,1.91
2790,-1.81
2791,2.83
2792,-2.14
2793,4.16
2794,-0.19
2795,-1.96
2796,2.44
2797,-0.99
2798,-0.22
2799,-0.99
2800,2.28
2801,2.42
2802,0.1
2803,0.06
2804,1.12
2805,0.25
2806,-1.85
2807,1.15
2808,-1.4
2809,-1.36
2810,0.4
2811,-1.8
2812,0.91
2813,0.12
2814,-0.66
2815,0.22
2816,1.26
2817,0.18
2818,0.52
2819,0.75
2820,-0.41
2821,-1.0
2822,2.26
2823,2.66
2824,1.57
2825,1.66
2826,0.14
2827,-1.68
2828,2.01
2829,0.95
2830,0.1
2831,3.42
2832,0.18
2833,-0.17
2834,0.78
2835,-0.31
2836,1.79
2837,-0.09
2838,-1.65
2839,-1.07
2840,-0.68
2841,3.21
2842,1.55
2843,-0.13
2844,-0.59
2845,1.49
2846,0.1
2847,1.22
2848,-0.48
2849,2.05
2850,-0.62
2851,1.13
2852,1.22
2853,-0.29
2854,1.05
2855,-0.33
2856,0.69
2857,1.08
2858,0.67
2859,0.06
2860,-0.23
2861,0.76
2862,-1.52
2863,2.76
2864,-0.87
2865,1.53
2866,0.24
2867,-1.03
2868,-2.59
2869,-0.52
2870,3.09
2871,-0.24
2872,-0.34
2873,1.31
2874,1.5
2875,0.19
2876,0.61
2877,0.5
2878,-0.34
2879,-3.95
2880,0.65
2881,2.68
2882,-3.68
2883,-3.34
2884,4.36
2885,-0.8
2886,1.99
2887,-0.77
2888,0.6
2889,-0.46
2890,-0.21
2891,1.39
2892,-0.56
2893,0.44
2894,-0.34
2895,-2.1
2896,0.49
2897,0.21
2898,0.5
2899,1.32
2900,0.68
2901,-0.09
2902,0.55
2903,0.18
2904,-1.92
2905,0.09
2906,-1.09
2907,0.69
2908,0.17
2909,-2.79
2910,1.03
2911,-0.76
2912,0.1
2913,-1.37
2914,-3.84
2915,-0.65
2916,2.26
2917,-4.07
2918,-0.61
2919,1.26
2920,-7.32
2921,1.0
2922,-2.38
2923,1.28
2924,1.63
2925,-0.56
2926,0.43
2927,2.28
2928,1.42
2929,-2.61
2930,-0.62
2931,0.99
2932,-1.07
2933,-0.05
2934,0.56
2935,3.21
2936,0.55
2937,-0.37
2938,-0.73
2939,-3.19
2940,0.57
2941,-0.18
2942,1.19
2943,1.33
2944,-0.87
2945,1.57
2946,0.67
2947,-0.9
2948,0.4
2949,-0.18
2950,-0.68
2951,-0.06
2952,-1.48
2953,-0.49
2954,0.63
2955,0.86
2956,0.83
2957,0.73
2958,0.83
2959,-0.56
2960,0.01
2961,0.15
2962,0.95
2963,0.08
2964,0.22
2965,-1.18
2966,0.44
2967,1.06
2968,-0.67
2969,0.88
2970,-1.04
2971,-0.9
2972,-0.03
2973,-0.81
2974,-0.31
2975,0.06
2976,-0.32
2977,0.86
2978,-0.31
2979,-1.1
2980,0.63
2981,1.32
2982,1.65
2983,1.21
2984,0.72
2985,1.4
2986,-0.1
2987,0.76
2988,0.49
2989,0.51
2990,0.43
2991,0.38
2992,-0.57
2993,1.32
2994,-0.26
2995,0.4
2996,0.5
2997,-0.3
2998,-1.02
2999,0.61
3000,-0.2
3001,-0.06
3002,0.17
3003,-0.17
3004,-0.3
3005,0.57
3006,1.4
3007,0.42
3008,-0.69
3009,-0.71
3010,0.9
3011,-0.4
3012,-1.0
3013,0.26
3014,-0.26
3015,0.19
3016,0.88
3017,-0.01
3018,-3.06
3019,1.04
3020,0.38
3021,0.55
3022,-0.63
3023,1.36
3024,0.38
3025,0.48
3026,0.51
3027,0.09
3028,0.65
3029,-0.24
3030,0.77
3031,0.77
3032,0.66
3033,-0.16
3034,0.57
3035,-0.2
3036,-0.19
3037,-0.46
3038,-0.41
3039,-0.63
3040,0.38
3041,1.27
3042,0.74
3043,0.5
3044,0.35
3045,-0.57
3046,-0.1
3047,-1.65
3048,1.38
3049,0.74
3050,-0.44
3051,-0.43
3052,0.59
3053,2.45
3054,1.05
3055,0.16
3056,0.49
3057,-0.24
3058,0.36
3059,0.48
3060,0.68
3061,-0.37
3062,-0.37
3063,0.02
3064,1.76
3065,0.58
3066,-0.01
3067,-1.0
3068,0.38
3069,-0.88
3070,0.56
3071,0.12
3072,-2.66
3073,1.45
3074,0.51
3075,0.9
3076,-0.42
3077,-0.12
3078,-0.48
3079,2.57
3080,1.22
3081,0.39
3082,1.48
3083,1.17
3084,0.06
3085,-0.56
3086,-1.08
3087,0.29
3088,2.11
3089,2.11
3090,-0.84
3091,-1.0
3092,-1.17
3093,1.06
3094,-2.31
3095,1.55
3096,0.41
3097,2.44
3098,0.66
3099,0.16
3100,0.32
3101,-0.52
3102,0.68
3103,-0.36
3104,0.39
3105,-0.39
3106,0.58
3107,1.26
3108,1.87
3109,0.57
3110,-0.28
3111,0.89
3112,-0.52
3113,-0.64
3114,0.13
3115,-1.34
3116,-1.71
3117,-0.57
3118,1.51
3119,1.15
3120,0.55
3121,-1.52
3122,0.34
3123,2.14
3124,0.07
3125,-0.81
3126,-0.23
3127,0.85
3128,-0.11
3129,2.33
3130,1.04
3131,0.38
3132,1.24
3133,-0.02
3134,0.48
3135,0.48
3136,0.68
3137,0.84
3138,-0.61
3139,-1.12
3140,1.89
3141,0.78
3142,0.14
3143,0.11
3144,-1.02
3145,-2.12
3146,1.0
3147,0.33
3148,0.6
3149,0.64
3150,0.18
3151,0.41
3152,0.64
3153,-0.36
3154,-1.76
3155,1.82
3156,0.64
3157,-0.26
3158,0.68
3159,-0.13
3160,0.21
3161,-0.55
3162,0.04
3163,-0.05
3164,0.31
3165,0.54
3166,-0.2
3167,-2.23
3168,0.43
3169,0.26
3170,0.78
3171,0.15
3172,0.29
3173,0.72
3174,0.98
3175,-0.66
3176,0.81
3177,0.7
3178,-0.8
3179,-0.09
3180,0.71
3181,-1.47
3182,0.23
3183,0.18
3184,2.22
3185,1.1
3186,-0.08
3187,-2.48
3188,0.19
3189,-0.08
3190,-3.34
3191,1.42
3192,0.8
3193,-0.18
3194,0.58
3195,-0.3
3196,1.07
3197,0.31
3198,-0.85
3199,-2.04
3200,0.72
3201,0.72
3202,-0.78
3203,-3.94
3204,0.28
3205,0.65
3206,0.23
3207,-0.07
3208,1.84
3209,0.22
3210,-0.33
3211,-0.94
3212,0.0
3213,-0.15
3214,0.2
3215,0.27
3216,-0.97
3217,-1.66
3218,-1.37
3219,-4.61
3220,0.92
3221,-4.77
3222,0.67
3223,3.45
3224,0.9
3225,0.17
3226,1.02
3227,-0.86
3228,0.27
3229,0.45
3230,-0.26
3231,-2.07
3232,-0.33
3233,-0.64
3234,-4.85
3235,1.2
3236,0.11
3237,-0.64
3238,0.47
3239,0.19
3240,2.4
3241,0.46
3242,1.13
3243,0.16
3244,-1.08
3245,-0.35
3246,-0.4
3247,0.19
3248,-2.92
3249,0.7
3250,-0.15
3251,1.46
3252,0.54
3253,-0.49
3254,0.32
3255,-0.32
3256,-0.32
3257,-1.78
3258,-1.06
3259,-3.24
3260,1.36
3261,-1.56
3262,-0.41
3263,1.03
3264,0.14
3265,-1.03
3266,0.38
3267,0.73
3268,0.2
3269,-0.43
3270,-1.01
3271,-2.23
3272,-0.12
3273,1.67
3274,0.79
3275,1.52
3276,3.6
3277,1.98
3278,0.67
3279,0.15
3280,0.12
3281,1.11
3282,-0.38
3283,-0.14
3284,-0.14
3285,-0.35
3286,0.07
3287,0.63
3288,0.64
3289,-0.48
3290,0.26
3291,-0.15
3292,0.07
3293,0.12
3294,0.06
3295,-1.12
3296,-0.29
3297,-0.33
3298,0.78
3299,0.23
3300,-0.22
3301,0.54
3302,-0.33
3303,-0.35
3304,0.2
3305,0.36
3306,-0.4
3307,0.1
3308,-0.03
3309,0.69
3310,0.52
3311,-0.72
3312,0.01
3313,-0.54
3314,-1.31
3315,-1.22
3316,0.41
3317,-0.14
3318,-0.18
3319,-0.6
3320,-1.64
3321,-1.81
3322,0.31
3323,0.6
3324,0.3
3325,-2.5
3326,-1.81
3327,0.64
3328,0.18
3329,-7.84
3330,-3.31
3331,2.11
3332,-6.39
3333,-0.01
3334,-2.91
3335,5.1
3336,1.35
3337,1.58
3338,-1.47
3339,-1.9
3340,-2.73
3341,0.44
3342,0.99
3343,-2.32
3344,-6.06
3345,-3.03
3346,2.22
3347,3.12
3348,0.04
3349,1.4
3350,-0.06
3351,0.92
3352,-1.25
3353,-5.58
3354,-0.12
3355,1.28
3356,-2.34
3357,-0.95
3358,-4.82
3359,-4.54
3360,-1.52
3361,-3.19
3362,-1.65
3363,-9.95
3364,-6.21
3365,17.53
3366,6.88
3367,0.3
3368,-5.13
3369,4.96
3370,-0.12
3371,-1.08
3372,4.54
3373,3.59
3374,0.6
3375,-1.97
3376,-4.88
3377,-1.36
3378,0.79
3379,-2.54
3380,-1.31
3381,1.21
3382,4.59
3383,1.24
3384,-0.06
3385,-1.68
3386,-1.9
3387,0.09
3388,-2.55
3389,-6.01
3390,0.98
3391,-2.77
3392,-1.36
3393,-1.36
3394,4.1
3395,5.29
3396,-1.75
3397,1.62
3398,-1.53
3399,0.06
3400,1.95
3401,0.48
3402,-1.93
3403,-0.28
3404,1.26
3405,-1.35
3406,-1.09
3407,-0.12
3408,-2.59
3409,-0.7
3410,-0.07
3411,0.34
3412,-1.07
3413,0.16
3414,0.91
3415,-0.61
3416,-0.79
3417,-1.53
3418,-0.31
3419,-3.13
3420,-4.42
3421,-0.95
3422,2.73
3423,1.49
3424,2.13
3425,1.71
3426,1.68
3427,3.93
3428,1.27
3429,2.88
3430,3.55
3431,1.11
3432,0.03
3433,-1.13
3434,-0.53
3435,1.8
3436,-1.45
3437,-1.27
3438,-1.53
3439,1.64
3440,-0.95
3441,-0.81
3442,-0.38
3443,-1.29
3444,-5.35
3445,-1.59
3446,-0.88
3447,0.36
3448,0.32
3449,1.98
3450,-0.24
3451,-4.14
3452,0.64
3453,2.21
3454,-0.07
3455,1.49
3456,0.98
3457,0.75
3458,-0.62
3459,0.41
3460,-0.25
3461,-0.63
3462,2.46
3463,-0.53
3464,0.06
3465,1.0
3466,2.22
3467,-0.65
3468,0.57
3469,-0.33
3470,-0.82
3471,0.2
3472,-0.67
3473,-0.48
3474,-0.84
3475,-0.72
3476,-1.45
3477,-1.43
3478,0.23
3479,-0.67
3480,-1.85
3481,-0.19
3482,0.71
3483,2.24
3484,-2.89
3485,-1.0
3486,-4.8
3487,1.3
3488,0.69
3489,-3.58
3490,-4.39
3491,0.14
3492,-5.4
3493,-3.14
3494,0.68
3495,-4.43
3496,-0.42
3497,-0.93
3498,4.15
3499,5.18
3500,1.49
3501,1.46
3502,-0.77
3503,-0.39
3504,3.68
3505,5.57
3506,-1.45
3507,-0.54
3508,0.66
3509,1.06
3510,4.14
3511,-1.24
3512,-1.68
3513,-1.18
3514,0.58
3515,2.81
3516,0.02
3517,-1.07
3518,-1.55
3519,0.48
3520,-2.81
3521,-0.92
3522,0.43
3523,-1.33
3524,1.12
3525,0.89
3526,-0.2
3527,1.96
3528,0.77
3529,1.17
3530,0.06
3531,0.5
3532,-0.63
3533,-0.53
3534,-0.03
3535,-0.93
3536,-0.73
3537,0.63
3538,-1.19
3539,-0.8
3540,-0.75
3541,-0.64
3542,-0.93
3543,-0.93
3544,-2.72
3545,-0.95
3546,1.4
3547,-1.61
3548,1.41
3549,0.17
3550,-0.4
3551,1.26
3552,0.58
3553,0.44
3554,-0.65
3555,1.34
3556,-0.47
3557,-0.02
3558,-0.88
3559,-0.46
3560,1.13
3561,0.12
3562,-0.74
3563,0.5
3564,3.18
3565,3.88
3566,3.3
3567,4.45
3568,1.53
3569,1.15
3570,0.57
3571,-0.95
3572,4.52
3573,0.03
3574,2.16
3575,2.47
3576,-1.16
3577,2.11
3578,2.07
3579,-1.46
3580,-0.15
3581,-1.32
3582,2.4
3583,2.1
3584,-1.84
3585,0.07
3586,2.0
3587,2.31
3588,2.15
3589,-0.37
3590,0.32
3591,1.5
3592,1.18
3593,0.92
3594,-1.11
3595,-4.89
3596,2.29
3597,-0.06
3598,0.21
3599,-1.7
3600,1.0
3601,-0.96
3602,-0.14
3603,2.45
3604,1.67
3605,-1.57
3606,-1.15
3607,-0.89
3608,-3.25
3609,-3.52
3610,-0.43
3611,1.0
3612,0.93
3613,-0.06
3614,-0.64
3615,1.45
3616,0.76
3617,-0.41
3618,2.82
3619,1.51
3620,0.46
3621,-0.26
3622,-1.42
3623,-4.6
3624,1.15
3625,-0.11
3626,-1.78
3627,1.76
3628,1.6
3629,-1.19
3630,1.57
3631,-0.51
3632,-2.8
3633,-1.29
3634,0.38
3635,-5.21
3636,-7.37
3637,4.7
3638,-2.02
3639,-3.66
3640,5.41
3641,4.53
3642,1.69
3643,-1.63
3644,-4.23
3645,-2.2
3646,-2.92
3647,0.53
3648,4.78
3649,4.53
3650,4.28
3651,2.8
3652,1.7
3653,-0.41
3654,4.25
3655,0.26
3656,-0.11
3657,1.67
3658,-0.05
3659,-0.95
3660,2.93
3661,-0.74
3662,0.76
3663,-1.45
3664,2.07
3665,-0.47
3666,0.73
3667,0.98
3668,1.2
3669,0.65
3670,1.01
3671,-0.76
3672,0.09
3673,-0.81
3674,-0.31
3675,0.58
3676,0.44
3677,-0.47
3678,0.11
3679,-0.23
3680,0.4
3681,2.2
3682,2.48
3683,0.02
3684,0.79
3685,-1.27
3686,-1.49
3687,-3.03
3688,1.01
3689,-2.97
3690,0.06
3691,-0.18
3692,-0.69
3693,-0.02
3694,0.5
3695,-1.95
3696,-3.07
3697,0.64
3698,1.95
3699,-0.04
3700,-1.19
3701,0.0
3702,-0.57
3703,0.56
3704,0.46
3705,-1.68
3706,-1.11
3707,0.07
3708,0.33
3709,0.42
3710,2.57
3711,0.72
3712,-1.5
3713,-0.52
3714,-0.74
3715,-0.98
3716,-1.37
3717,0.2
3718,1.36
3719,0.99
3720,-1.52
3721,1.09
3722,4.13
3723,1.33
3724,1.58
3725,-0.63
3726,2.0
3727,-1.44
3728,0.0
3729,-1.12
3730,-1.66
3731,0.78
3732,-2.3
3733,-2.09
3734,-0.25
3735,2.56
3736,0.13
3737,0.5
3738,0.17
3739,0.74
3740,-0.14
3741,-2.24
3742,-5.59
3743,-1.3
3744,0.33
3745,-4.03
3746,0.99
3747,-0.23
3748,2.18
3749,3.51
3750,-0.32
3751,1.28
3752,-0.37
3753,1.17
3754,0.01
3755,-1.83
3756,1.0
3757,-0.87
3758,-0.6
3759,0.74
3760,-0.65
3761,-0.09
3762,1.54
3763,-0.25
3764,0.81
3765,-2.87
3766,0.24
3767,0.42
3768,2.78
3769,1.37
3770,-0.16
3771,1.0
3772,-0.5
3773,-0.07
3774,1.19
3775,0.6
3776,-1.05
3777,0.32
3778,1.81
3779,0.29
3780,0.42
3781,-0.65
3782,-0.88
3783,0.08
3784,-2.67
3785,0.4
3786,-4.06
3787,-2.09
3788,-0.36
3789,1.67
3790,-4.65
3791,1.44
3792,2.52
3793,-0.2
3794,-0.45
3795,-2.28
3796,1.02
3797,-3.8
3798,-9.27
3799,2.15
3800,1.06
3801,-2.73
3802,1.32
3803,-4.85
3804,-5.89
3805,1.51
3806,0.56
3807,4.67
3808,1.67
3809,-1.67
3810,3.97
3811,-2.58
3812,-0.86
3813,0.95
3814,1.89
3815,0.39
3816,-0.13
3817,-0.89
3818,-0.36
3819,0.57
3820,0.91
3821,-0.22
3822,0.1
3823,-0.02
3824,1.25
3825,2.58
3826,0.36
3827,-0.49
3828,0.51
3829,-0.71
3830,1.87
3831,0.14
3832,-0.34
3833,-0.1
3834,-0.32
3835,0.25
3836,-2.63
3837,-0.67
3838,-0.23
3839,0.96
3840,0.71
3841,0.14
3842,0.13
3843,3.05
3844,0.78
3845,0.8
3846,0.82
3847,0.8
3848,-0.28
3849,-1.98
3850,0.31
3851,0.39
3852,-0.2
3853,0.95
3854,0.07
3855,-0.63
3856,1.38
3857,0.06
3858,-1.14
3859,-1.32
3860,-0.64
3861,-1.51
3862,0.21
3863,0.73
3864,0.39
3865,0.9
3866,0.3
3867,-0.3
3868,0.42
3869,0.16
3870,-2.01
3871,-0.15
3872,-1.63
3873,-3.18
3874,-0.23
3875,1.16
3876,0.9
3877,0.72
3878,0.54
3879,-0.35
3880,-0.26
3881,-0.05
3882,1.1
3883,2.74
3884,2.01
